Date,High,Low,Open,Close,Volume,Adj Close,Status,Middle,Height
2016-01-29,97.33999633789062,94.3499984741211,94.79000091552734,97.33999633789062,64416500.0,90.50119018554688,increase,96.06499862670898,2.5499954223632812
2016-02-01,96.70999908447266,95.4000015258789,96.47000122070312,96.43000030517578,40943500.0,89.65513610839844,decrease,96.45000076293945,0.04000091552734375
2016-02-02,96.04000091552734,94.27999877929688,95.41999816894531,94.4800033569336,37357200.0,87.8421401977539,decrease,94.95000076293945,0.9399948120117188
2016-02-03,96.83999633789062,94.08000183105469,95.0,96.3499984741211,45964300.0,89.58074951171875,increase,95.67499923706055,1.3499984741210938
2016-02-04,97.33000183105469,95.19000244140625,95.86000061035156,96.5999984741211,46471700.0,90.300537109375,increase,96.22999954223633,0.7399978637695312
2016-02-05,96.91999816894531,93.69000244140625,96.5199966430664,94.0199966430664,46418100.0,87.88877868652344,decrease,95.2699966430664,2.5
2016-02-08,95.69999694824219,93.04000091552734,93.12999725341797,95.01000213623047,54021400.0,88.81423950195312,increase,94.06999969482422,1.8800048828125
2016-02-09,95.94000244140625,93.93000030517578,94.29000091552734,94.98999786376953,44331200.0,88.7955322265625,increase,94.63999938964844,0.6999969482421875
2016-02-10,96.3499984741211,94.0999984741211,95.91999816894531,94.2699966430664,42343600.0,88.12247467041016,decrease,95.09499740600586,1.6500015258789062
2016-02-11,94.72000122070312,92.58999633789062,93.79000091552734,93.69999694824219,50074700.0,87.58963012695312,decrease,93.74499893188477,0.09000396728515625
2016-02-12,94.5,93.01000213623047,94.19000244140625,93.98999786376953,40351400.0,87.86073303222656,decrease,94.09000015258789,0.20000457763671875
2016-02-16,96.8499984741211,94.61000061035156,95.0199966430664,96.63999938964844,49057900.0,90.33792877197266,increase,95.82999801635742,1.6200027465820312
2016-02-17,98.20999908447266,96.1500015258789,96.66999816894531,98.12000274658203,44863200.0,91.72142028808594,increase,97.39500045776367,1.4500045776367188
2016-02-18,98.88999938964844,96.08999633789062,98.83999633789062,96.26000213623047,39021000.0,89.98270416259766,decrease,97.54999923706055,2.5799942016601562
2016-02-19,96.76000213623047,95.80000305175781,96.0,96.04000091552734,35374200.0,89.77705383300781,increase,96.02000045776367,0.04000091552734375
2016-02-22,96.9000015258789,95.91999816894531,96.30999755859375,96.87999725341797,34280800.0,90.56226348876953,increase,96.59499740600586,0.5699996948242188
2016-02-23,96.5,94.55000305175781,96.4000015258789,94.69000244140625,31942600.0,88.51507568359375,decrease,95.54500198364258,1.7099990844726562
2016-02-24,96.37999725341797,93.31999969482422,93.9800033569336,96.0999984741211,36255700.0,89.83312225341797,increase,95.04000091552734,2.1199951171875
2016-02-25,96.76000213623047,95.25,96.05000305175781,96.76000213623047,27582700.0,90.45010375976562,increase,96.40500259399414,0.7099990844726562
2016-02-26,98.0199966430664,96.58000183105469,97.19999694824219,96.91000366210938,28991100.0,90.59032440185547,decrease,97.05500030517578,0.2899932861328125
2016-02-29,98.2300033569336,96.6500015258789,96.86000061035156,96.69000244140625,35216300.0,90.38468170166016,decrease,96.7750015258789,0.1699981689453125
2016-03-01,100.7699966430664,97.41999816894531,97.6500015258789,100.52999877929688,50407100.0,93.97425079345703,increase,99.09000015258789,2.8799972534179688
2016-03-02,100.88999938964844,99.63999938964844,100.51000213623047,100.75,33169600.0,94.1799087524414,increase,100.63000106811523,0.23999786376953125
2016-03-03,101.70999908447266,100.44999694824219,100.58000183105469,101.5,36955700.0,94.8810043334961,increase,101.04000091552734,0.9199981689453125
2016-03-04,103.75,101.37000274658203,102.37000274658203,103.01000213623047,46055100.0,96.29253387451172,increase,102.69000244140625,0.6399993896484375
2016-03-07,102.83000183105469,100.95999908447266,102.38999938964844,101.87000274658203,35828900.0,95.22687530517578,decrease,102.13000106811523,0.5199966430664062
2016-03-08,101.76000213623047,100.4000015258789,100.77999877929688,101.02999877929688,31561900.0,94.441650390625,increase,100.90499877929688,0.25
2016-03-09,101.58000183105469,100.2699966430664,101.30999755859375,101.12000274658203,27201700.0,94.5257797241211,decrease,101.21500015258789,0.18999481201171875
2016-03-10,102.23999786376953,100.1500015258789,101.41000366210938,101.16999816894531,33513600.0,94.57251739501953,decrease,101.29000091552734,0.2400054931640625
2016-03-11,102.27999877929688,101.5,102.23999786376953,102.26000213623047,27408200.0,95.59143829345703,increase,102.25,0.0200042724609375
2016-03-14,102.91000366210938,101.77999877929688,101.91000366210938,102.5199966430664,25076100.0,95.83448028564453,increase,102.21500015258789,0.6099929809570312
2016-03-15,105.18000030517578,103.8499984741211,103.95999908447266,104.58000183105469,40067700.0,97.76014709472656,increase,104.27000045776367,0.6200027465820312
2016-03-16,106.30999755859375,104.58999633789062,104.61000061035156,105.97000122070312,38303500.0,99.05950927734375,increase,105.29000091552734,1.3600006103515625
2016-03-17,106.47000122070312,104.95999908447266,105.5199966430664,105.80000305175781,34420700.0,98.90058135986328,increase,105.65999984741211,0.28000640869140625
2016-03-18,106.5,105.19000244140625,106.33999633789062,105.91999816894531,44205200.0,99.01275634765625,decrease,106.12999725341797,0.4199981689453125
2016-03-21,107.6500015258789,105.13999938964844,105.93000030517578,105.91000366210938,35502700.0,99.00341796875,decrease,105.92000198364258,0.01999664306640625
2016-03-22,107.29000091552734,105.20999908447266,105.25,106.72000122070312,32444400.0,99.7605972290039,increase,105.98500061035156,1.470001220703125
2016-03-23,107.06999969482422,105.9000015258789,106.4800033569336,106.12999725341797,25703500.0,99.20906066894531,decrease,106.30500030517578,0.350006103515625
2016-03-24,106.25,104.88999938964844,105.47000122070312,105.66999816894531,26133000.0,98.77906036376953,increase,105.56999969482422,0.1999969482421875
2016-03-28,106.19000244140625,105.05999755859375,106.0,105.19000244140625,19411400.0,98.33037567138672,decrease,105.59500122070312,0.80999755859375
2016-03-29,107.79000091552734,104.87999725341797,104.88999938964844,107.68000030517578,31190100.0,100.65799713134766,increase,106.28499984741211,2.7900009155273438
2016-03-30,110.41999816894531,108.5999984741211,108.6500015258789,109.55999755859375,45601100.0,102.41539001464844,increase,109.10499954223633,0.9099960327148438
2016-03-31,109.9000015258789,108.87999725341797,109.72000122070312,108.98999786376953,25888400.0,101.88256072998047,decrease,109.35499954223633,0.7300033569335938
2016-04-01,110.0,108.19999694824219,108.77999877929688,109.98999786376953,25874000.0,102.81733703613281,increase,109.3849983215332,1.2099990844726562
2016-04-04,112.19000244140625,110.2699966430664,110.41999816894531,111.12000274658203,37356200.0,103.87364959716797,increase,110.77000045776367,0.7000045776367188
2016-04-05,110.7300033569336,109.41999816894531,109.51000213623047,109.80999755859375,26578700.0,102.64909362792969,increase,109.65999984741211,0.29999542236328125
2016-04-06,110.9800033569336,109.19999694824219,110.2300033569336,110.95999908447266,26404100.0,103.72408294677734,increase,110.59500122070312,0.7299957275390625
2016-04-07,110.41999816894531,108.12000274658203,109.94999694824219,108.54000091552734,31801900.0,101.46190643310547,decrease,109.24499893188477,1.4099960327148438
2016-04-08,109.7699966430664,108.16999816894531,108.91000366210938,108.66000366210938,23581700.0,101.57408142089844,decrease,108.78500366210938,0.25
2016-04-11,110.61000061035156,108.83000183105469,108.97000122070312,109.0199966430664,29407500.0,101.91059875488281,increase,108.99499893188477,0.04999542236328125
2016-04-12,110.5,108.66000366210938,109.33999633789062,110.44000244140625,27232300.0,103.23799133300781,increase,109.88999938964844,1.100006103515625
2016-04-13,112.33999633789062,110.80000305175781,110.80000305175781,112.04000091552734,33257300.0,104.7336654663086,increase,111.42000198364258,1.2399978637695312
2016-04-14,112.38999938964844,111.33000183105469,111.62000274658203,112.0999984741211,25473900.0,104.78974151611328,increase,111.86000061035156,0.4799957275390625
2016-04-15,112.30000305175781,109.7300033569336,112.11000061035156,109.8499984741211,46939000.0,102.68647766113281,decrease,110.97999954223633,2.2600021362304688
2016-04-18,108.94999694824219,106.94000244140625,108.88999938964844,107.4800033569336,60821500.0,100.47103881835938,decrease,108.18500137329102,1.4099960327148438
2016-04-19,108.0,106.2300033569336,107.87999725341797,106.91000366210938,32384900.0,99.9382095336914,decrease,107.39500045776367,0.9699935913085938
2016-04-20,108.08999633789062,106.05999755859375,106.63999938964844,107.12999725341797,30611000.0,100.14385223388672,increase,106.8849983215332,0.48999786376953125
2016-04-21,106.93000030517578,105.5199966430664,106.93000030517578,105.97000122070312,31552500.0,99.05950927734375,decrease,106.45000076293945,0.9599990844726562
2016-04-22,106.4800033569336,104.62000274658203,105.01000213623047,105.68000030517578,33683100.0,98.78841400146484,increase,105.34500122070312,0.6699981689453125
2016-04-25,105.6500015258789,104.51000213623047,105.0,105.08000183105469,28031600.0,98.2275619506836,increase,105.04000091552734,0.0800018310546875
2016-04-26,105.30000305175781,103.91000366210938,103.91000366210938,104.3499984741211,56016200.0,97.54513549804688,increase,104.13000106811523,0.43999481201171875
2016-04-27,98.70999908447266,95.68000030517578,96.0,97.81999969482422,114602100.0,91.44097900390625,increase,96.90999984741211,1.8199996948242188
2016-04-28,97.87999725341797,94.25,97.61000061035156,94.83000183105469,82242700.0,88.64596557617188,decrease,96.22000122070312,2.779998779296875
2016-04-29,94.72000122070312,92.51000213623047,93.98999786376953,93.73999786376953,68531500.0,87.62703704833984,decrease,93.86499786376953,0.25
2016-05-02,94.08000183105469,92.4000015258789,93.97000122070312,93.63999938964844,48160100.0,87.53355407714844,decrease,93.80500030517578,0.3300018310546875
2016-05-03,95.73999786376953,93.68000030517578,94.19999694824219,95.18000030517578,56831300.0,88.97312927246094,increase,94.68999862670898,0.9800033569335938
2016-05-04,95.9000015258789,93.81999969482422,95.19999694824219,94.19000244140625,41025500.0,88.04769897460938,decrease,94.69499969482422,1.0099945068359375
2016-05-05,94.06999969482422,92.68000030517578,94.0,93.23999786376953,35890500.0,87.69032287597656,decrease,93.61999893188477,0.7600021362304688
2016-05-06,93.44999694824219,91.8499984741211,93.37000274658203,92.72000122070312,43699900.0,87.20127868652344,decrease,93.04500198364258,0.6500015258789062
2016-05-09,93.7699966430664,92.58999633789062,93.0,92.79000091552734,32936400.0,87.26708984375,decrease,92.89500045776367,0.20999908447265625
2016-05-10,93.56999969482422,92.11000061035156,93.33000183105469,93.41999816894531,33686800.0,87.8595962524414,increase,93.375,0.089996337890625
2016-05-11,93.56999969482422,92.45999908447266,93.4800033569336,92.51000213623047,28719100.0,87.00375366210938,decrease,92.99500274658203,0.970001220703125
2016-05-12,92.77999877929688,89.47000122070312,92.72000122070312,90.33999633789062,76314700.0,84.9629135131836,decrease,91.52999877929688,2.3800048828125
2016-05-13,91.66999816894531,90.0,90.0,90.5199966430664,44392800.0,85.1322021484375,increase,90.2599983215332,0.5199966430664062
2016-05-16,94.38999938964844,91.6500015258789,92.38999938964844,93.87999725341797,61259800.0,88.2922134399414,increase,93.1349983215332,1.4899978637695312
2016-05-17,94.69999694824219,93.01000213623047,94.55000305175781,93.48999786376953,46916900.0,87.92542266845703,decrease,94.02000045776367,1.0600051879882812
2016-05-18,95.20999908447266,93.88999938964844,94.16000366210938,94.55999755859375,42062400.0,88.93174743652344,increase,94.36000061035156,0.399993896484375
2016-05-19,94.63999938964844,93.56999969482422,94.63999938964844,94.19999694824219,30442100.0,88.5931625366211,decrease,94.41999816894531,0.44000244140625
2016-05-20,95.43000030517578,94.5199966430664,94.63999938964844,95.22000122070312,32026000.0,89.55245208740234,increase,94.93000030517578,0.5800018310546875
2016-05-23,97.19000244140625,95.66999816894531,95.87000274658203,96.43000030517578,38018600.0,90.69044494628906,increase,96.1500015258789,0.55999755859375
2016-05-24,98.08999633789062,96.83999633789062,97.22000122070312,97.9000015258789,35140200.0,92.07295227050781,increase,97.56000137329102,0.6800003051757812
2016-05-25,99.73999786376953,98.11000061035156,98.66999816894531,99.62000274658203,38168800.0,93.6905746459961,increase,99.14500045776367,0.9500045776367188
2016-05-26,100.7300033569336,98.63999938964844,99.68000030517578,100.41000366210938,56331200.0,94.43354797363281,increase,100.04500198364258,0.7300033569335938
2016-05-27,100.47000122070312,99.25,99.44000244140625,100.3499984741211,36341200.0,94.37711334228516,increase,99.89500045776367,0.9099960327148438
2016-05-31,100.4000015258789,98.81999969482422,99.5999984741211,99.86000061035156,42307200.0,93.91629028320312,increase,99.72999954223633,0.26000213623046875
2016-06-01,99.54000091552734,98.33000183105469,99.0199966430664,98.45999908447266,29173300.0,92.59960174560547,decrease,98.73999786376953,0.55999755859375
2016-06-02,97.83999633789062,96.62999725341797,97.5999984741211,97.72000122070312,40191600.0,91.90367889404297,increase,97.65999984741211,0.12000274658203125
2016-06-03,98.2699966430664,97.44999694824219,97.79000091552734,97.91999816894531,28504900.0,92.09175109863281,increase,97.85499954223633,0.12999725341796875
2016-06-06,101.88999938964844,97.55000305175781,97.98999786376953,98.62999725341797,23292500.0,92.75949096679688,increase,98.30999755859375,0.6399993896484375
2016-06-07,99.87000274658203,98.95999908447266,99.25,99.02999877929688,22409500.0,93.13569641113281,decrease,99.13999938964844,0.220001220703125
2016-06-08,99.55999755859375,98.68000030517578,99.0199966430664,98.94000244140625,20848100.0,93.0510482788086,decrease,98.97999954223633,0.07999420166015625
2016-06-09,99.98999786376953,98.45999908447266,98.5,99.6500015258789,26601400.0,93.71879577636719,increase,99.07500076293945,1.1500015258789062
2016-06-10,99.3499984741211,98.4800033569336,98.52999877929688,98.83000183105469,31712900.0,92.9476089477539,increase,98.68000030517578,0.3000030517578125
2016-06-13,99.12000274658203,97.0999984741211,98.69000244140625,97.33999633789062,38020500.0,91.54627990722656,decrease,98.01499938964844,1.350006103515625
2016-06-14,98.4800033569336,96.75,97.31999969482422,97.45999908447266,31931900.0,91.65913391113281,increase,97.38999938964844,0.1399993896484375
2016-06-15,98.41000366210938,97.02999877929688,97.81999969482422,97.13999938964844,29445200.0,91.35819244384766,decrease,97.47999954223633,0.6800003051757812
2016-06-16,97.75,96.06999969482422,96.44999694824219,97.55000305175781,31326800.0,91.74378967285156,increase,97.0,1.100006103515625
2016-06-17,96.6500015258789,95.30000305175781,96.62000274658203,95.33000183105469,61008200.0,89.65589141845703,decrease,95.97500228881836,1.2900009155273438
2016-06-20,96.56999969482422,95.02999877929688,96.0,95.0999984741211,34411900.0,89.43961334228516,decrease,95.54999923706055,0.9000015258789062
2016-06-21,96.3499984741211,94.68000030517578,94.94000244140625,95.91000366210938,35546400.0,90.20140075683594,increase,95.42500305175781,0.970001220703125
2016-06-22,96.88999938964844,95.3499984741211,96.25,95.55000305175781,29219100.0,89.86283874511719,decrease,95.9000015258789,0.6999969482421875
2016-06-23,96.29000091552734,95.25,95.94000244140625,96.0999984741211,32240200.0,90.38008117675781,increase,96.02000045776367,0.15999603271484375
2016-06-24,94.66000366210938,92.6500015258789,92.91000366210938,93.4000015258789,75311400.0,87.84080505371094,increase,93.15500259399414,0.48999786376953125
2016-06-27,93.05000305175781,91.5,93.0,92.04000091552734,45489600.0,86.56173706054688,decrease,92.52000045776367,0.9599990844726562
2016-06-28,93.66000366210938,92.13999938964844,92.9000015258789,93.58999633789062,40444900.0,88.01949310302734,increase,93.24499893188477,0.6899948120117188
2016-06-29,94.55000305175781,93.62999725341797,93.97000122070312,94.4000015258789,36531000.0,88.7812728881836,increase,94.18500137329102,0.43000030517578125
2016-06-30,95.7699966430664,94.30000305175781,94.44000244140625,95.5999984741211,35836400.0,89.90984344482422,increase,95.02000045776367,1.1599960327148438
2016-07-01,96.47000122070312,95.33000183105469,95.48999786376953,95.88999938964844,26026500.0,90.18258666992188,increase,95.68999862670898,0.40000152587890625
2016-07-05,95.4000015258789,94.45999908447266,95.38999938964844,94.98999786376953,27705200.0,89.3361587524414,decrease,95.18999862670898,0.40000152587890625
2016-07-06,95.66000366210938,94.37000274658203,94.5999984741211,95.52999877929688,30949100.0,89.84400939941406,increase,95.06499862670898,0.9300003051757812
2016-07-07,96.5,95.62000274658203,95.69999694824219,95.94000244140625,25139600.0,90.22962188720703,increase,95.81999969482422,0.2400054931640625
2016-07-08,96.88999938964844,96.05000305175781,96.48999786376953,96.68000030517578,28912100.0,90.92556762695312,increase,96.58499908447266,0.19000244140625
2016-07-11,97.6500015258789,96.7300033569336,96.75,96.9800033569336,23794900.0,91.20771026611328,increase,96.8650016784668,0.23000335693359375
2016-07-12,97.69999694824219,97.12000274658203,97.16999816894531,97.41999816894531,24167500.0,91.62153625488281,increase,97.29499816894531,0.25
2016-07-13,97.66999816894531,96.83999633789062,97.41000366210938,96.87000274658203,25892200.0,91.10425567626953,decrease,97.1400032043457,0.5400009155273438
2016-07-14,98.98999786376953,97.31999969482422,97.38999938964844,98.79000091552734,38919000.0,92.90998840332031,increase,98.09000015258789,1.4000015258789062
2016-07-15,99.30000305175781,98.5,98.91999816894531,98.77999877929688,30137000.0,92.90056610107422,decrease,98.8499984741211,0.1399993896484375
2016-07-18,100.12999725341797,98.5999984741211,98.69999694824219,99.83000183105469,36493900.0,93.8880844116211,increase,99.26499938964844,1.1300048828125
2016-07-19,100.0,99.33999633789062,99.55999755859375,99.87000274658203,23779900.0,93.92568969726562,increase,99.71500015258789,0.31000518798828125
2016-07-20,100.45999908447266,99.73999786376953,100.0,99.95999908447266,26276000.0,94.01034545898438,decrease,99.97999954223633,0.04000091552734375
2016-07-21,101.0,99.12999725341797,99.83000183105469,99.43000030517578,32702000.0,93.51190185546875,decrease,99.63000106811523,0.40000152587890625
2016-07-22,99.30000305175781,98.30999755859375,99.26000213623047,98.66000366210938,28313700.0,92.78772735595703,decrease,98.96000289916992,0.5999984741210938
2016-07-25,98.83999633789062,96.91999816894531,98.25,97.33999633789062,40382900.0,91.54627990722656,decrease,97.79499816894531,0.910003662109375
2016-07-26,97.97000122070312,96.41999816894531,96.81999969482422,96.66999816894531,56239800.0,90.9161605834961,decrease,96.74499893188477,0.15000152587890625
2016-07-27,104.3499984741211,102.75,104.2699966430664,102.94999694824219,92344800.0,96.82235717773438,decrease,103.6099967956543,1.3199996948242188
2016-07-28,104.44999694824219,102.81999969482422,102.83000183105469,104.33999633789062,39869800.0,98.12960815429688,increase,103.58499908447266,1.5099945068359375
2016-07-29,104.55000305175781,103.68000030517578,104.19000244140625,104.20999908447266,27733700.0,98.00736999511719,increase,104.20000076293945,0.01999664306640625
2016-08-01,106.1500015258789,104.41000366210938,104.41000366210938,106.05000305175781,38167900.0,99.73784637451172,increase,105.2300033569336,1.6399993896484375
2016-08-02,106.06999969482422,104.0,106.05000305175781,104.4800033569336,33816600.0,98.26130676269531,decrease,105.2650032043457,1.5699996948242188
2016-08-03,105.83999633789062,104.7699966430664,104.80999755859375,105.79000091552734,30202600.0,99.49333953857422,increase,105.29999923706055,0.9800033569335938
2016-08-04,106.0,105.27999877929688,105.58000183105469,105.87000274658203,27408700.0,100.10796356201172,increase,105.72500228881836,0.29000091552734375
2016-08-05,107.6500015258789,106.18000030517578,106.2699966430664,107.4800033569336,40553400.0,101.63031768798828,increase,106.875,1.2100067138671875
2016-08-08,108.37000274658203,107.16000366210938,107.5199966430664,108.37000274658203,28037200.0,102.47187805175781,increase,107.94499969482422,0.850006103515625
2016-08-09,108.94000244140625,108.01000213623047,108.2300033569336,108.80999755859375,26315200.0,102.887939453125,increase,108.52000045776367,0.5799942016601562
